date;home_team;home_score;away_score;away_team;tournament;winner;phase_final;home_team_pourcentage_victoire;home_team_but_mis;home_team_but_enc;away_team_pourcentage_victoire;away_team_but_mis;away_team_but_enc;Rang_home_team;Rang_away_team;Host
1994;Chile;1;2;Bolivia;0;0;0;43.75;1.4;1.4;27.03;1.2;1.2;40;43;1
1994;Ecuador;0;0;Peru;0;1;0;40.91;1.3;0.8;14.81;0.7;1.3;39;67;1
1994;Autre pays;0;2;Kuwait;0;0;0;20;0.8;1.8;43.48;1.7;0.9;99;74;1
1994;Australia;0;0;Kuwait;0;1;0;37.5;0.9;0.8;43.48;1.7;0.9;47;74;1
1994;Autre pays;3;0;Ghana;0;2;0;20;0.8;1.8;50;1.4;1.2;99;26;1
1994;Japan;0;0;Australia;0;1;0;59.09;2.1;0.8;37.5;0.9;0.8;52;47;1
1994;Autre pays;0;2;Italy;0;0;0;20;0.8;1.8;70.59;1.9;0.6;99;4;1
1994;France;0;0;Romania;0;1;0;56.25;1.7;0.8;52.17;1.7;1.1;13;7;1
1994;Croatia;2;0;Autre pays;0;2;0;66.67;2;0.9;20;0.8;1.8;91;99;1
1994;Autre pays;1;3;Portugal;0;0;0;20;0.8;1.8;62.5;2.2;0.6;99;22;1
1994;Senegal;3;1;Autre pays;0;2;0;32.26;1.1;1.1;20;0.8;1.8;55;99;1
1994;Austria;1;2;Northern Ireland;0;0;0;29.41;1.4;1.8;46.67;1.2;1.5;36;41;1
1994;Bulgaria;2;0;Autre pays;0;2;0;43.75;1.8;1.2;20;0.8;1.8;29;99;1
1994;Denmark;3;1;Belgium;0;2;0;55.56;1.6;0.8;41.67;1.4;1.2;9;27;1
1994;England;1;1;Romania;0;1;0;47.06;1.9;0.8;52.17;1.7;1.1;15;7;1
1994;Greece;4;0;Autre pays;0;2;0;52.94;1.6;1;20;0.8;1.8;31;99;1
1994;Hungary;0;0;Germany;0;1;0;14.29;0.9;2.1;71.43;2.2;0.9;56;1;1
1994;Republic of Ireland;4;0;Autre pays;0;2;0;66.67;1.8;0.8;20;0.8;1.8;14;99;1
1994;Israel;2;2;Slovakia;0;1;0;27.27;1.2;1.7;33.33;1.5;1.2;53;44;1
1994;Autre pays;0;2;Spain;0;0;0;20;0.8;1.8;73.68;2.2;0.7;99;5;1
1994;Autre pays;0;0;Czech Republic;0;1;0;20;0.8;1.8;47.06;2.2;1.1;99;45;1
1994;Autre pays;3;2;Wales;0;2;0;20;0.8;1.8;35.71;1.4;1.7;99;35;1
1994;Norway;1;1;Netherlands;0;1;0;57.14;1.8;0.6;64.71;2.9;0.6;6;2;1
1994;Poland;1;0;Autre pays;0;2;0;32;1.1;1.1;20;0.8;1.8;32;99;1
1994;Russia;4;0;Autre pays;0;2;0;47.83;1.7;0.9;20;0.8;1.8;19;99;1
1994;Scotland;5;1;Autre pays;0;2;0;46.67;1.6;1.3;20;0.8;1.8;33;99;1
1994;Switzerland;4;2;Sweden;0;2;0;65;1.7;0.6;52.38;1.8;1;12;10;1
1994;Turkey;5;0;Iceland;0;2;0;30.77;1.4;1.7;41.18;0.9;1.2;57;38;1
1994;Ukraine;0;0;Slovenia;0;1;0;33.33;1.1;1.1;38.46;1;1;83;79;1
1994;Algeria;1;1;Autre pays;0;1;0;28.57;1.2;0.9;20;0.8;1.8;48;99;1
1994;Egypt;5;1;Autre pays;0;2;0;50;1.5;0.8;20;0.8;1.8;25;99;1
1994;Cameroon;1;0;Autre pays;0;2;0;32.14;1.1;0.8;20;0.8;1.8;24;99;1
1994;Autre pays;3;1;Angola;0;2;0;20;0.8;1.8;37.5;1;0.9;99;124;1
1994;Autre pays;1;5;Ghana;0;0;0;20;0.8;1.8;50;1.4;1.2;99;26;1
1994;Togo;2;0;Senegal;0;2;0;18.18;0.9;1.2;32.26;1.1;1.1;123;55;1
1994;Peru;0;1;Uruguay;0;0;0;14.81;0.7;1.3;50;1.3;1.1;67;18;1
1994;Saudi Arabia;2;1;United States;0;2;0;56.1;1.8;1;29.09;1.3;1.2;34;23;1
1994;Autre pays;0;1;Senegal;0;0;0;20;0.8;1.8;32.26;1.1;1.1;99;55;1
1994;Autre pays;2;1;Senegal;0;2;0;20;0.8;1.8;32.26;1.1;1.1;99;55;1
1994;Saudi Arabia;1;0;Trinidad and Tobago;0;2;0;56.1;1.8;1;45.45;2;1.7;34;84;1
1994;United Arab Emirates;3;2;Senegal;0;2;0;48.15;1.3;0.8;32.26;1.1;1.1;62;55;1
1994;Kuwait;0;1;Iceland;0;0;0;43.48;1.7;0.9;41.18;0.9;1.2;74;38;1
1994;United Arab Emirates;2;0;Autre pays;0;2;0;48.15;1.3;0.8;20;0.8;1.8;62;99;1
1994;Autre pays;2;1;Kuwait;0;2;0;20;0.8;1.8;43.48;1.7;0.9;99;74;1
1994;Autre pays;1;2;Saudi Arabia;0;0;0;20;0.8;1.8;56.1;1.8;1;99;34;1
1994;United Arab Emirates;1;1;Saudi Arabia;0;1;0;48.15;1.3;0.8;56.1;1.8;1;62;34;1
1994;Kuwait;1;0;Autre pays;0;2;0;43.48;1.7;0.9;20;0.8;1.8;74;99;1
1994;Morocco;1;1;Cameroon;0;1;0;52.17;1.3;0.7;32.14;1.1;0.8;28;24;1
1994;Tunisia;2;0;Ivory Coast;0;2;0;52.38;1.9;0.9;52;1.5;1.2;30;21;1
1994;United Arab Emirates;2;0;Kuwait;0;2;0;48.15;1.3;0.8;43.48;1.7;0.9;62;74;1
1994;Saudi Arabia;3;1;Autre pays;0;2;0;56.1;1.8;1;20;0.8;1.8;34;99;1
1994;Egypt;5;0;Autre pays;0;2;0;50;1.5;0.8;20;0.8;1.8;25;99;1
1994;Autre pays;1;2;Ghana;0;0;0;20;0.8;1.8;50;1.4;1.2;99;26;1
1994;Autre pays;1;2;Saudi Arabia;0;0;0;20;0.8;1.8;56.1;1.8;1;99;34;1
1994;Romania;3;2;Slovakia;0;2;0;52.17;1.7;1.1;33.33;1.5;1.2;7;44;1
1994;Autre pays;1;1;Algeria;0;1;0;20;0.8;1.8;28.57;1.2;0.9;99;48;1
1994;United Arab Emirates;0;0;Autre pays;0;1;0;48.15;1.3;0.8;20;0.8;1.8;62;99;1
1994;Autre pays;1;4;Senegal;0;0;0;20;0.8;1.8;32.26;1.1;1.1;99;55;1
1994;Autre pays;2;0;Cameroon;0;2;0;20;0.8;1.8;32.14;1.1;0.8;99;24;1
1994;Autre pays;0;0;Angola;0;1;0;20;0.8;1.8;37.5;1;0.9;99;124;1
1994;Morocco;1;0;Ivory Coast;0;2;0;52.17;1.3;0.7;52;1.5;1.2;28;21;1
1994;Autre pays;0;0;Kuwait;0;1;0;20;0.8;1.8;43.48;1.7;0.9;99;74;1
1994;Portugal;1;0;Austria;0;2;0;62.5;2.2;0.6;29.41;1.4;1.8;22;36;1
1994;Ukraine;3;0;Autre pays;0;2;0;33.33;1.1;1.1;20;0.8;1.8;83;99;1
1994;Autre pays;1;1;South Africa;0;1;0;20;0.8;1.8;33.33;0.7;0.9;99;76;1
1994;Autre pays;1;2;Trinidad and Tobago;0;0;0;20;0.8;1.8;45.45;2;1.7;99;84;1
1994;Autre pays;1;2;Germany;0;0;0;20;0.8;1.8;71.43;2.2;0.9;99;1;1
1994;Autre pays;0;2;Israel;0;0;0;20;0.8;1.8;27.27;1.2;1.7;99;53;1
1994;Autre pays;0;4;Norway;0;0;0;20;0.8;1.8;57.14;1.8;0.6;99;6;1
1994;Belgium;1;1;Autre pays;0;1;0;41.67;1.4;1.2;20;0.8;1.8;27;99;1
1994;Bulgaria;4;1;Autre pays;0;2;0;43.75;1.8;1.2;20;0.8;1.8;29;99;1
1994;Chile;0;3;Argentina;0;0;0;43.75;1.4;1.4;44;1.3;1;40;8;1
1994;England;1;0;Nigeria;0;2;0;47.06;1.9;0.8;42.86;1.7;0.8;15;11;1
1994;Autre pays;5;0;Wales;0;2;0;20;0.8;1.8;35.71;1.4;1.7;99;35;1
1994;Greece;2;0;Autre pays;0;2;0;52.94;1.6;1;20;0.8;1.8;31;99;1
1994;Italy;1;2;Croatia;0;0;0;70.59;1.9;0.6;66.67;2;0.9;4;91;1
1994;Kuwait;0;2;Saudi Arabia;0;0;0;43.48;1.7;0.9;56.1;1.8;1;74;34;1
1994;Netherlands;0;0;Czech Republic;0;1;0;64.71;2.9;0.6;47.06;2.2;1.1;2;45;1
1994;Northern Ireland;0;4;Republic of Ireland;0;0;0;46.67;1.2;1.5;66.67;1.8;0.8;41;14;1
1994;Poland;0;0;France;0;1;0;32;1.1;1.1;56.25;1.7;0.8;32;13;1
1994;Scotland;1;1;Russia;0;1;0;46.67;1.6;1.3;47.83;1.7;0.9;33;19;1
1994;Slovenia;1;2;Autre pays;0;0;0;38.46;1;1;20;0.8;1.8;79;99;1
1994;Spain;3;0;Denmark;0;2;0;73.68;2.2;0.7;55.56;1.6;0.8;5;9;1
1994;Sweden;2;0;Hungary;0;2;0;52.38;1.8;1;14.29;0.9;2.1;10;56;1
1994;Switzerland;1;0;Iceland;0;2;0;65;1.7;0.6;41.18;0.9;1.2;12;38;1
1994;United Arab Emirates;2;0;Autre pays;0;2;0;48.15;1.3;0.8;20;0.8;1.8;62;99;1
1994;Trinidad and Tobago;1;0;United States;0;2;0;45.45;2;1.7;29.09;1.3;1.2;84;23;1
1994;Jamaica;0;3;United States;0;0;0;43.75;2.1;1.3;29.09;1.3;1.2;70;23;1
1994;Cameroon;1;2;Ivory Coast;0;0;0;32.14;1.1;0.8;52;1.5;1.2;24;21;1
1994;Israel;4;3;Autre pays;0;2;0;27.27;1.2;1.7;20;0.8;1.8;53;99;1
1994;Cameroon;0;1;Ghana;0;0;0;32.14;1.1;0.8;50;1.4;1.2;24;26;1
1994;South Africa;0;0;Ivory Coast;0;1;0;33.33;0.7;0.9;52;1.5;1.2;76;21;1
1994;Spain;2;0;Autre pays;0;2;0;73.68;2.2;0.7;20;0.8;1.8;5;99;1
1994;Ghana;1;1;Ivory Coast;0;1;0;50;1.4;1.2;52;1.5;1.2;26;21;1
1994;South Africa;1;1;Cameroon;0;1;0;33.33;0.7;0.9;32.14;1.1;0.8;76;24;1
1994;Togo;2;0;Autre pays;0;2;0;18.18;0.9;1.2;20;0.8;1.8;123;99;1
1994;Saudi Arabia;0;2;Poland;0;0;0;56.1;1.8;1;32;1.1;1.1;34;32;1
1994;Autre pays;2;1;Ivory Coast;0;2;0;20;0.8;1.8;52;1.5;1.2;99;21;1
1994;Saudi Arabia;1;2;Poland;0;0;0;56.1;1.8;1;32;1.1;1.1;34;32;1
1994;United States;1;1;Honduras;0;1;0;29.09;1.3;1.2;31.82;1.5;1.8;23;50;1
1994;Israel;1;1;Romania;0;1;0;27.27;1.2;1.7;52.17;1.7;1.1;53;7;1
1994;Autre pays;0;1;Norway;0;0;0;20;0.8;1.8;57.14;1.8;0.6;99;6;1
1994;Mexico;5;1;Hungary;0;2;0;51.28;2.2;0.9;14.29;0.9;2.1;16;56;1
1994;Autre pays;0;3;Germany;0;0;0;20;0.8;1.8;71.43;2.2;0.9;99;1;1
1994;Netherlands;5;0;Autre pays;0;2;0;64.71;2.9;0.6;20;0.8;1.8;2;99;1
1994;Turkey;1;2;Switzerland;0;0;0;30.77;1.4;1.7;65;1.7;0.6;57;12;1
1994;Wales;0;3;Bulgaria;0;0;0;35.71;1.4;1.7;43.75;1.8;1.2;35;29;1
1994;Tunisia;1;0;Algeria;0;2;0;52.38;1.9;0.9;28.57;1.2;0.9;30;48;1
1994;Belgium;1;4;Spain;0;0;0;41.67;1.4;1.2;73.68;2.2;0.7;27;5;1
1994;Saudi Arabia;1;3;Costa Rica;0;0;0;56.1;1.8;1;40;1.4;1.1;34;51;1
1994;Cameroon;1;1;Togo;0;1;0;32.14;1.1;0.8;18.18;0.9;1.2;24;123;1
1994;Germany;2;1;Autre pays;0;2;0;71.43;2.2;0.9;20;0.8;1.8;1;99;1
1994;Greece;1;0;Scotland;0;2;0;52.94;1.6;1;46.67;1.6;1.3;31;33;1
1994;Portugal;8;0;Autre pays;0;2;0;62.5;2.2;0.6;20;0.8;1.8;22;99;1
1994;Italy;3;1;Turkey;0;2;0;70.59;1.9;0.6;30.77;1.4;1.7;4;57;1
1994;Brazil;2;0;Serbia;0;2;0;51.85;2.2;0.8;0;0;1.5;3;;1
1994;Autre pays;1;0;Russia;0;2;0;20;0.8;1.8;47.83;1.7;0.9;99;19;1
1994;Argentina;1;0;Serbia;0;2;0;44;1.3;1;0;0;1.5;8;;1
1994;Saudi Arabia;1;0;Autre pays;0;2;0;56.1;1.8;1;20;0.8;1.8;34;99;1
1995;Tunisia;2;0;Egypt;0;2;0;46.15;1.4;0.8;43.33;1.4;0.8;24;20;1
1995;Japan;0;3;Nigeria;0;0;0;34.78;1.5;1.8;40;1.4;1;33;18;1
1995;Saudi Arabia;0;2;Mexico;0;0;0;36.67;1.2;1.4;32;1.3;1.5;30;7;1
1995;Senegal;0;0;Tunisia;0;1;0;34.78;1.2;1;46.15;1.4;0.8;43;24;1
1995;Angola;1;0;Autre pays;0;2;0;70;1.7;0.7;20;0.8;1.8;74;99;1
1995;Cameroon;0;0;Autre pays;0;1;0;30.43;1.1;1.2;20;0.8;1.8;40;99;1
1995;Japan;1;5;Argentina;0;0;0;34.78;1.5;1.8;50;1.8;0.9;33;10;1
1995;Saudi Arabia;0;2;Denmark;0;0;0;36.67;1.2;1.4;63.16;1.7;0.8;30;12;1
1995;Togo;0;0;Autre pays;0;1;0;23.08;1;1.1;20;0.8;1.8;82;99;1
1995;Denmark;1;1;Mexico;0;1;0;63.16;1.7;0.8;32;1.3;1.5;12;7;1
1995;Nigeria;0;0;Argentina;0;1;0;40;1.4;1;50;1.8;0.9;18;10;1
1995;Denmark;2;0;Argentina;0;2;0;63.16;1.7;0.8;50;1.8;0.9;12;10;1
1995;Mexico;1;1;Nigeria;0;1;0;32;1.3;1.5;40;1.4;1;7;18;1
1995;Ivory Coast;0;0;Togo;0;1;0;46.67;1.6;1;23.08;1;1.1;31;82;1
1995;Netherlands;0;1;France;0;0;0;57.89;2.2;0.6;56.25;2;0.4;9;17;1
1995;Spain;2;2;Uruguay;0;1;0;63.16;2;0.7;38.89;1.6;1.1;3;36;1
1995;Autre pays;2;1;Algeria;0;2;0;20;0.8;1.8;29.41;1.2;0.9;99;57;1
1995;Autre pays;0;0;Egypt;0;1;0;20;0.8;1.8;43.33;1.4;0.8;99;20;1
1995;Autre pays;1;2;Angola;0;0;0;20;0.8;1.8;70;1.7;0.7;99;74;1
1995;Ghana;3;1;Autre pays;0;2;0;48;1.2;1.1;20;0.8;1.8;27;99;1
1995;Ivory Coast;2;2;Autre pays;0;1;0;46.67;1.6;1;20;0.8;1.8;31;99;1
1995;Autre pays;1;1;Senegal;0;1;0;20;0.8;1.8;34.78;1.2;1;99;43;1
1995;Autre pays;4;1;Cameroon;0;2;0;20;0.8;1.8;30.43;1.1;1.2;99;40;1
1995;Autre pays;2;3;Greece;0;0;0;20;0.8;1.8;40.91;1.6;1.3;99;28;1
1995;Canada;1;1;Portugal;0;1;0;23.08;1;1.7;53.33;2.3;0.7;70;16;1
1995;Tunisia;1;0;Autre pays;0;2;0;46.15;1.4;0.8;20;0.8;1.8;24;99;1
1995;South Korea;1;0;Colombia;0;2;0;33.33;1.2;1;41.38;1.1;0.8;37;23;1
1995;Mexico;1;0;Uruguay;0;2;0;32;1.3;1.5;38.89;1.6;1.1;7;36;1
1995;South Korea;0;1;Serbia;0;0;0;33.33;1.2;1;62.5;1.6;0.9;37;;1
1995;Autre pays;0;7;Norway;0;0;0;20;0.8;1.8;45.83;1.6;0.8;99;4;1
1995;Autre pays;0;2;Norway;0;0;0;20;0.8;1.8;45.83;1.6;0.8;99;4;1
1995;Greece;1;0;Romania;0;2;0;40.91;1.6;1.3;47.37;1.5;0.9;28;11;1
1995;Tunisia;0;0;Autre pays;0;1;0;46.15;1.4;0.8;20;0.8;1.8;24;99;1
1995;Australia;0;1;Colombia;0;0;0;42.86;0.8;0.6;41.38;1.1;0.8;58;23;1
1995;Argentina;4;1;Bulgaria;0;2;0;50;1.8;0.9;43.75;1.9;1.2;10;8;1
1995;Israel;4;2;Autre pays;0;2;0;42.86;1.5;1.5;20;0.8;1.8;44;99;1
1995;Australia;2;1;Japan;0;2;0;42.86;0.8;0.6;34.78;1.5;1.8;58;33;1
1995;Republic of Ireland;1;0;England;0;2;0;52.94;1.4;0.9;40;1.3;0.7;15;22;1
1995;Trinidad and Tobago;2;1;Autre pays;0;2;0;61.11;2.6;1.2;20;0.8;1.8;81;99;1
1995;Turkey;1;1;Romania;0;1;0;52.38;1.6;1;47.37;1.5;0.9;25;11;1
1995;Trinidad and Tobago;2;2;Autre pays;0;1;0;61.11;2.6;1.2;20;0.8;1.8;81;99;1
1995;China PR;0;0;South Korea;0;1;0;14.29;0.7;0.9;33.33;1.2;1;46;37;1
1995;Autre pays;0;3;Japan;0;0;0;20;0.8;1.8;34.78;1.5;1.8;99;33;1
1995;Autre pays;0;0;China PR;0;1;0;20;0.8;1.8;14.29;0.7;0.9;99;46;1
1995;Japan;1;1;South Korea;0;1;0;34.78;1.5;1.8;33.33;1.2;1;33;37;1
1995;New Zealand;3;0;Autre pays;0;2;0;12.5;1.1;2.4;20;0.8;1.8;108;99;1
1995;Brazil;5;0;Slovakia;0;2;0;82.61;2.5;0.5;42.11;1.4;1.5;1;39;1
1995;Netherlands;0;1;Portugal;0;0;0;57.89;2.2;0.6;53.33;2.3;0.7;9;16;1
1995;Spain;0;0;Germany;0;1;0;63.16;2;0.7;72.73;2;0.7;3;5;1
1995;Autre pays;3;2;Japan;0;2;0;20;0.8;1.8;34.78;1.5;1.8;99;33;1
1995;China PR;1;2;Japan;0;0;0;14.29;0.7;0.9;34.78;1.5;1.8;46;33;1
1995;Autre pays;2;3;South Korea;0;0;0;20;0.8;1.8;33.33;1.2;1;99;37;1
1995;Autre pays;1;1;China PR;0;1;0;20;0.8;1.8;14.29;0.7;0.9;99;46;1
1995;Japan;2;2;South Korea;0;1;0;34.78;1.5;1.8;33.33;1.2;1;33;37;1
1995;Morocco;2;0;Senegal;0;2;0;37.5;1.1;0.8;34.78;1.2;1;35;43;1
1995;Autre pays;3;3;Sweden;0;1;0;20;0.8;1.8;39.13;1.6;1.2;99;6;1
1995;Czech Republic;4;1;Autre pays;0;2;0;61.11;2.3;1.1;20;0.8;1.8;26;99;1
1995;Greece;1;1;Switzerland;0;1;0;40.91;1.6;1.3;50;1.6;0.9;28;14;1
1995;Hungary;3;1;Autre pays;0;2;0;15;1;2.2;20;0.8;1.8;54;99;1
1995;Iraq;3;1;Autre pays;0;2;0;75;2.2;1;20;0.8;1.8;96;99;1
1995;Slovakia;2;1;Russia;0;2;0;42.11;1.4;1.5;65;2.4;0.6;39;13;1
1995;Turkey;2;1;Israel;0;2;0;52.38;1.6;1;42.86;1.5;1.5;25;44;1
1995;Autre pays;1;1;Iraq;0;1;0;20;0.8;1.8;75;2.2;1;99;96;1
1995;Jamaica;0;0;Cuba;0;1;0;59.09;2.1;1.1;75;2.8;0.4;95;;1
1995;Iraq;3;1;Autre pays;0;2;0;75;2.2;1;20;0.8;1.8;96;99;1
1995;Poland;4;1;Autre pays;0;2;0;38.89;1.4;1.2;20;0.8;1.8;29;99;1
1995;Colombia;2;1;Uruguay;0;2;0;41.38;1.1;0.8;38.89;1.6;1.1;23;36;1
1995;Morocco;3;0;Autre pays;0;2;0;37.5;1.1;0.8;20;0.8;1.8;35;99;1
1995;Croatia;4;0;Ukraine;0;2;0;60;2.1;0.7;31.25;1;1.4;51;80;1
1995;Italy;4;1;Autre pays;0;2;0;66.67;1.6;0.7;20;0.8;1.8;2;99;1
1995;United States;2;2;Uruguay;0;1;0;32.43;1.3;1.1;38.89;1.6;1.1;34;36;1
1995;Autre pays;1;1;Egypt;0;1;0;20;0.8;1.8;43.33;1.4;0.8;99;20;1
1995;Austria;5;0;Autre pays;0;2;0;40;2.4;1.9;20;0.8;1.8;48;99;1
1995;Brazil;1;1;Honduras;0;1;0;82.61;2.5;0.5;33.33;1.2;1.7;1;63;1
1995;Bulgaria;3;1;Wales;0;2;0;43.75;1.9;1.2;23.08;0.9;1.9;8;52;1
1995;Autre pays;1;1;Denmark;0;1;0;20;0.8;1.8;63.16;1.7;0.8;99;12;1
1995;Czech Republic;4;2;Autre pays;0;2;0;61.11;2.3;1.1;20;0.8;1.8;26;99;1
1995;England;0;0;Uruguay;0;1;0;40;1.3;0.7;38.89;1.6;1.1;22;36;1
1995;Autre pays;0;2;Germany;0;0;0;20;0.8;1.8;72.73;2;0.7;99;5;1
1995;Hungary;2;2;Switzerland;0;1;0;15;1;2.2;50;1.6;0.9;54;14;1
1995;Republic of Ireland;1;1;Northern Ireland;0;1;0;52.94;1.4;0.9;40;1.5;1.6;15;53;1
1995;Israel;0;0;France;0;1;0;42.86;1.5;1.5;56.25;2;0.4;44;17;1
1995;Autre pays;0;0;Croatia;0;1;0;20;0.8;1.8;60;2.1;0.7;99;51;1
1995;Autre pays;0;2;Norway;0;0;0;20;0.8;1.8;45.83;1.6;0.8;99;4;1
1995;Mexico;1;2;Chile;0;0;0;32;1.3;1.5;38.89;1.3;1.7;7;42;1
1995;Netherlands;4;0;Autre pays;0;2;0;57.89;2.2;0.6;20;0.8;1.8;9;99;1
1995;Romania;2;1;Poland;0;2;0;47.37;1.5;0.9;38.89;1.4;1.2;11;29;1
1995;Russia;0;0;Scotland;0;1;0;65;2.4;0.6;56.25;1.5;0.7;13;21;1
1995;Slovakia;4;1;Autre pays;0;2;0;42.11;1.4;1.5;20;0.8;1.8;39;99;1
1995;Slovenia;3;0;Autre pays;0;2;0;44.44;1.3;1;20;0.8;1.8;85;99;1
1995;Spain;1;1;Belgium;0;1;0;63.16;2;0.7;42.86;1.6;1.2;3;19;1
1995;Turkey;2;1;Sweden;0;2;0;52.38;1.6;1;39.13;1.6;1.2;25;6;1
1995;Ukraine;0;2;Italy;0;0;0;31.25;1;1.4;66.67;1.6;0.7;80;2;1
1995;Serbia;1;0;Uruguay;0;2;0;62.5;1.6;0.9;38.89;1.6;1.1;;36;1
1995;Autre pays;1;2;Egypt;0;0;0;20;0.8;1.8;43.33;1.4;0.8;99;20;1
1995;Bolivia;0;0;Autre pays;0;1;0;21.74;0.9;1.1;20;0.8;1.8;62;99;1
1995;Uruguay;1;0;Peru;0;2;0;38.89;1.6;1.1;21.43;1.1;1;36;73;1
1995;Autre pays;0;1;Senegal;0;0;0;20;0.8;1.8;34.78;1.2;1;99;43;1
1995;Autre pays;1;0;Ghana;0;2;0;20;0.8;1.8;48;1.2;1.1;99;27;1
1995;Morocco;0;0;Autre pays;0;1;0;37.5;1.1;0.8;20;0.8;1.8;35;99;1
1995;Togo;0;0;Autre pays;0;1;0;23.08;1;1.1;20;0.8;1.8;82;99;1
1995;Autre pays;0;0;Bulgaria;0;1;0;20;0.8;1.8;43.75;1.9;1.2;99;8;1
1995;Egypt;1;0;Tunisia;0;2;0;43.33;1.4;0.8;46.15;1.4;0.8;20;24;1
1995;Peru;6;0;Chile;0;2;0;21.43;1.1;1;38.89;1.3;1.7;73;42;1
1995;Belgium;1;0;United States;0;2;0;42.86;1.6;1.2;32.43;1.3;1.1;19;34;1
1995;Chile;1;1;Iceland;0;1;0;38.89;1.3;1.7;41.18;0.9;1.1;42;49;1
1995;Senegal;5;1;Togo;0;2;0;34.78;1.2;1;23.08;1;1.1;43;82;1
1995;Autre pays;1;2;Egypt;0;0;0;20;0.8;1.8;43.33;1.4;0.8;99;20;1
1995;Angola;3;0;Autre pays;0;2;0;70;1.7;0.7;20;0.8;1.8;74;99;1
1995;Autre pays;2;1;Cameroon;0;2;0;20;0.8;1.8;30.43;1.1;1.2;99;40;1
1995;Ghana;1;0;Autre pays;0;2;0;48;1.2;1.1;20;0.8;1.8;27;99;1
1995;Autre pays;1;0;Tunisia;0;2;0;20;0.8;1.8;46.15;1.4;0.8;99;24;1
1995;Autre pays;2;0;Algeria;0;2;0;20;0.8;1.8;29.41;1.2;0.9;99;57;1
1995;Poland;4;3;Israel;0;2;0;38.89;1.4;1.2;42.86;1.5;1.5;29;44;1
1995;Autre pays;0;2;Spain;0;0;0;20;0.8;1.8;63.16;2;0.7;99;3;1
1995;Austria;7;0;Autre pays;0;2;0;40;2.4;1.9;20;0.8;1.8;48;99;1
1995;Autre pays;1;4;Romania;0;0;0;20;0.8;1.8;47.37;1.5;0.9;99;11;1
1995;Belgium;2;0;Autre pays;0;2;0;42.86;1.6;1.2;20;0.8;1.8;19;99;1
1995;Croatia;2;0;Slovenia;0;2;0;60;2.1;0.7;44.44;1.3;1;51;85;1
1995;Czech Republic;3;1;Netherlands;0;2;0;61.11;2.3;1.1;57.89;2.2;0.6;26;9;1
1995;Denmark;1;0;Autre pays;0;2;0;63.16;1.7;0.8;20;0.8;1.8;12;99;1
1995;Autre pays;0;1;Ukraine;0;0;0;20;0.8;1.8;31.25;1;1.4;99;80;1
1995;France;4;0;Slovakia;0;2;0;56.25;2;0.4;42.11;1.4;1.5;17;39;1
1995;Germany;1;1;Wales;0;1;0;72.73;2;0.7;23.08;0.9;1.9;5;52;1
1995;Greece;0;3;Russia;0;0;0;40.91;1.6;1.3;65;2.4;0.6;28;13;1
1995;Hungary;1;0;Sweden;0;2;0;15;1;2.2;39.13;1.6;1.2;54;6;1
1995;Republic of Ireland;1;0;Portugal;0;2;0;52.94;1.4;0.9;53.33;2.3;0.7;15;16;1
1995;Ivory Coast;4;0;Autre pays;0;2;0;46.67;1.6;1;20;0.8;1.8;31;99;1
1995;Autre pays;0;1;Northern Ireland;0;0;0;20;0.8;1.8;40;1.5;1.6;99;53;1
1995;Autre pays;0;1;Italy;0;0;0;20;0.8;1.8;66.67;1.6;0.7;99;2;1
1995;Autre pays;0;3;Bulgaria;0;0;0;20;0.8;1.8;43.75;1.9;1.2;99;8;1
1995;Norway;5;0;Autre pays;0;2;0;45.83;1.6;0.8;20;0.8;1.8;4;99;1
1995;Autre pays;0;2;Scotland;0;0;0;20;0.8;1.8;56.25;1.5;0.7;99;21;1
1995;Switzerland;1;2;Turkey;0;0;0;50;1.6;0.9;52.38;1.6;1;14;25;1
1995;Kuwait;2;1;Autre pays;0;2;0;25;0.8;1;20;0.8;1.8;64;99;1
1995;Russia;3;0;Autre pays;0;2;0;65;2.4;0.6;20;0.8;1.8;13;99;1
1995;Slovakia;1;1;Czech Republic;0;1;0;42.11;1.4;1.5;61.11;2.3;1.1;39;26;1
1995;Ivory Coast;0;1;Autre pays;0;0;0;46.67;1.6;1;20;0.8;1.8;31;99;1
1995;South Africa;1;1;Argentina;0;1;0;38.46;1.1;0.7;50;1.8;0.9;59;10;1
1995;Togo;3;0;Autre pays;0;2;0;23.08;1;1.1;20;0.8;1.8;82;99;1
1995;Bolivia;1;1;Paraguay;0;1;0;21.74;0.9;1.1;50;1.3;1;62;100;1
1995;Israel;1;2;Brazil;0;0;0;42.86;1.5;1.5;82.61;2.5;0.5;44;1;1
1995;Autre pays;2;1;Greece;0;2;0;20;0.8;1.8;40.91;1.6;1.3;99;28;1
1995;Morocco;0;0;Egypt;0;1;0;37.5;1.1;0.8;43.33;1.4;0.8;35;20;1
1995;Japan;0;0;Scotland;0;1;0;34.78;1.5;1.8;56.25;1.5;0.7;33;21;1
1995;Canada;2;0;Northern Ireland;0;2;0;23.08;1;1.7;40;1.5;1.6;70;53;1
1995;Cuba;3;0;Autre pays;0;2;0;75;2.8;0.4;20;0.8;1.8;;99;1
1995;Ecuador;1;2;Scotland;0;0;0;42.86;1.1;1.1;56.25;1.5;0.7;76;21;1
1995;Chile;2;1;Northern Ireland;0;2;0;38.89;1.3;1.7;40;1.5;1.6;42;53;1
